,education_id,user_id,is_bad_user_v1,is_bad_user_v2,is_platform_user,uri,campus,startdate,enddate,degree,degree_level,field,sequenceno,degree_raw,field_raw,campus_cleaned,university_priname_usa,university_priname_world,university_priname,university_name,universityurl,universityuri,location_country,university_location,campus_country_v1,university_country,world_rank,us_rank,rsid,school_name,parent_rsid,parent_school_name,school_prestige,description
5212,-7125144437225054321,142683470,False,False,False,linkedin.com/in/andrew-hernandez1121,Loyola High School,,,empty,0,empty,1,,,loyola high school,,,,loyola high school,,,,,,,,,-4745595.0,loyola high school patna,-4745595.0,,-0.446436,
5213,7055809580627570105,46103069,False,False,False,linkedin.com/in/denachen,"University of California, Irvine",2006-01-01,2010-01-01,Bachelor,3,Business,1,B.A; B.A,Business Economics; Political Science,university of california irvine,,,University of California Irvine,University of California Irvine,,,,,,,,,-194302.0,uc irvine,-194302.0,university of california irvine,0.958092,
5214,2961817578343897473,526084160,False,False,False,linkedin.com/in/francisco-torres-marquez,Universidad Politécnica de Madrid,2016-01-01,2019-01-01,empty,0,empty,2,Ciclo Formativo de Grado Superior,Salud y educación física,universidad politécnica de madrid,,,Universidad Francisco de Vitoria,Universidad Francisco de Vitoria,https://www.linkedin.com/school/universidad-francisco-de-vitoria-/,linkedin.com/school/universidad-francisco-de-vitoria-,Spain,"Madrid, Madrid",Spain,Spain,,,-830950.0,universidad politécnica de madrid,-830950.0,universidad politécnica de madrid,0.866798,
5215,3236233219408727644,346982713,False,False,False,linkedin.com/in/michelletdang,Carnegie Mellon University,2020-01-01,2024-01-31,empty,0,empty,1,,,carnegie mellon university,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,,,United States,"Pittsburgh, PA",United States,United States,28.0,20.0,-22143844.0,carnegie mellon university,-22143844.0,carnegie mellon university,0.972752,
5216,2424391017677554959,450128391,False,False,False,linkedin.com/in/aanguyen,University of Waterloo,2016-01-01,2018-01-31,Bachelor,3,Engineering,2,Bachelor’s Degree,Electrical Engineering,university of waterloo,,University of Waterloo,University of Waterloo,University of Waterloo,,,Canada,"Waterloo, Ontario",Canada,Canada,247.0,,-1221517.0,university of waterloo,-1221517.0,university of waterloo,0.966552,
5217,-836372122196362200,470120007,False,False,False,linkedin.com/in/chris-benedict-15aaab20,California State University-East Bay,,,Bachelor,3,Engineering,2,Bachelor of Science (B.S.),Computer Science w/ Networking Option,california state university east bay,"California State University, East Bay",,California State University East Bay,California State University East Bay,https://www.linkedin.com/school/csueastbay/,linkedin.com/school/csueastbay,United States,"Hayward, CA",United States,,,419.0,-512218.0,california state university east bay,-512218.0,california state university east bay,-0.694908,
5218,684961393839737108,314309548,False,False,False,linkedin.com/in/carolherr,universidad Nacional de Luján,,,empty,0,empty,1,,,universidad nacional de luján,,,Universidad Nacional de Luján,Universidad Nacional de Luján,,,,,Argentina,Argentina,,,-541036.0,universidad nacional de luján,-541036.0,universidad nacional de luján,-0.93868,
5219,-1524433013751496354,397360168,False,False,False,linkedin.com/in/bwohlgemuth,Holmes Community College,,,Associate,2,Engineering,1,Associate's degree,Computer Science,holmes community college,,,Holmes Community College,Holmes Community College,https://www.linkedin.com/school/holmes-community-college/,linkedin.com/school/holmes-community-college,United States,"Ridgeland, ms",United States,,,,-1072134.0,holmes community college,-1072134.0,holmes community college,-0.874684,
5220,-5615690444959503,359181987,False,False,False,linkedin.com/in/pam-jackson-4219021,New College of California School of Law,2003-01-01,2006-01-01,Doctor,6,Law,3,JD,Law,new college of california school of law,,,,new college of california school of law,,,,,,,,,-5195018.0,new college of california,-5195018.0,,-0.456654,"Activities and Societies: Co-President Environmental Law Caucus
              



        Criminal Defender Clinic
Housing Clinic
Street Law Teacher"
5221,-1556082640340405211,68675524,False,False,False,linkedin.com/in/mirandachan1,General Assembly,,,empty,0,empty,1,,,general assembly,,,,general assembly,https://www.linkedin.com/school/generalassembly/,linkedin.com/school/generalassembly,,,United States,,,,-610241.0,general assembly,-610241.0,,-0.243236,
5222,835920912290009879,2004688203,False,False,False,linkedin.com/in/bryan-dong-417703259,Massachusetts Institute of Technology,2013-01-01,2017-01-01,Bachelor,3,Engineering,1,Bachelor's degree,Computer Science,massachusetts institute of technology,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Massachusetts Institute of Technology,https://www.linkedin.com/school/mit/,linkedin.com/school/mit,United States,"Cambridge, ma",United States,United States,5.0,2.0,-15576215.0,massachusetts institute of technology,-15576215.0,massachusetts institute of technology,0.971746,"Activities and Societies: Marching Band, Volley Ball"
5223,7173711645673919447,339153582,False,False,False,linkedin.com/in/alice-venancio-marques-0b046b67,Massachusetts Institute of Technology,2014-01-01,2016-01-31,Master,4,empty,2,"Master of Science (M.S.), Data Science in Transportation",,massachusetts institute of technology,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Massachusetts Institute of Technology,Massachusetts Institute of Technology,,,United States,"Cambridge, ma",United States,United States,5.0,2.0,-15576215.0,massachusetts institute of technology,-15576215.0,massachusetts institute of technology,0.971746,"Two year preparatory course leading up to competitive nationwide entrance examinations to the French Grandes Ecoles. Cours of Study : Mathematics, Physics and Chemistry"
5224,1588936367286351422,466034601,False,False,False,linkedin.com/in/brooke-cravens-398a9314,Universidad de Salamanca,,,empty,0,empty,1,,,universidad de salamanca,,University of Salamanca,Universidad de Salamanca,Universidad de Salamanca,https://www.linkedin.com/school/universidad-de-salamanca/,linkedin.com/school/universidad-de-salamanca,Mexico,Salamanca,Spain,Spain,947.0,,-1230524.0,universidad de salamanca,-1230524.0,universidad de salamanca,0.84739,
5225,-1745004882468409406,843354467,False,False,False,linkedin.com/in/laura-alexander-46921b28,Coronado High School,,,empty,0,empty,2,,,coronado high school,,,,coronado high school,https://www.linkedin.com/school/coronado-high-school-78/,linkedin.com/school/coronado-high-school-78,,,United States,,,,-2924615.0,coronado high school,-2924615.0,,-0.427084,
5226,-5673002364653295689,95791572,False,False,False,linkedin.com/in/tissarah,The University of Texas School of Law,,,empty,0,Law,1,not completed (JD),Law,the university of texas school of law,,,University of Texas School of Law,University of Texas School of Law,https://www.linkedin.com/school/the-university-of-texas-school-of-law/,linkedin.com/school/the-university-of-texas-school-of-law,,,United States,,,,-363203.0,the university of texas school of law,-744165.0,the university of texas at austin,,
5227,-5104849928884953754,385696960,False,False,False,linkedin.com/in/benspaul,University of Pittsburgh,2008-01-01,2011-01-01,Master,4,empty,2,M.S.,Psychology,university of pittsburgh,University of Pittsburgh-Pittsburgh campus,University of Pittsburgh-Pittsburgh campus,University of New Mexico (Main campus),University of New Mexico (Main campus),https://www.linkedin.com/school/university-of-pittsburgh/,linkedin.com/school/university-of-pittsburgh,United States,"Pittsburgh, PA",United States,,133.0,97.0,-719513.0,university of pittsburgh,-719513.0,university of pittsburgh,0.958516,"Activities and Societies: Pianist in USC Jazz Band, Senior Officer of Philosophy Club Scientific Staff, Brain and Creativity Institute, with Antonio Damasio, M.D., Ph.D., 2005–2008. Conducted original research investigating the neural correlates of mystical experiences. Research Assistant, with Tara Rose, Ph.D., 2007. Helped develop a Tablet PC system to evaluate a mental health system of care. Research Assistant, with Brian Lickel, Ph.D., 2005. Helped develop a PHP scripted psychology experiment. ResearchPaul, B. S., & Damasio, A. R. (2008). Physiology of music-related mystical experiences. Poster presented at the UCLA Psychology Undergraduate Research Conference. June, Los Angeles, CA.AwardsDean’s Scholarship, 3 Research Fellowships, Interdisciplinary Award, Renaissance Scholar, Honors Program"
5228,5377159001861354587,2063566781,False,False,False,linkedin.com/in/sven-huaman-wages-275a231a4,Technische Hochschule Ingolstadt,2013-01-01,2015-01-31,empty,0,Engineering,1,,Industrial Engineering,technische hochschule ingolstadt,,,Technische Hochschule Ingolstadt,Technische Hochschule Ingolstadt,,,Germany,"Ingolstadt, Bayern",Germany,Germany,,,-79884.0,technische hochschule ingolstadt,-79884.0,technische hochschule ingolstadt,-0.571418,
5229,5037272181996524167,536337378,False,False,False,linkedin.com/in/raghavansrikrishna,Carnegie Mellon University,2010-01-01,2014-01-31,empty,0,empty,1,,,carnegie mellon university,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,https://www.linkedin.com/school/carnegie-mellon-university/,linkedin.com/school/carnegie-mellon-university,United States,"Pittsburgh, PA",United States,United States,28.0,20.0,-22143844.0,carnegie mellon university,-22143844.0,carnegie mellon university,0.972752,
5230,-5576603541525607175,554584441,False,False,False,linkedin.com/in/doreenleong,The Art Institute of California-San Francisco,,,empty,0,empty,2,Baking and Patisserie,,the art institute of california san francisco,,,The Art Institute of Austin,The Art Institute of Austin,https://www.linkedin.com/school/art-institute/,linkedin.com/school/art-institute,,,,,,,-9000040.0,the art institutes,-9000040.0,the art institute of atlanta,-0.87458,
5231,3607087491655217580,490161931,False,False,False,linkedin.com/in/dhruv-c,I.P.I.A.L.L. arredamento,1985-01-01,1988-01-31,empty,0,empty,2,,,i p i a l l arredamento,,,,i p i a l l arredamento,,,,,,,,,,,,,,
5232,-7300866746257140219,567389971,False,False,False,linkedin.com/in/rlnery,San Jose State University,2005-01-01,2009-01-31,Bachelor,3,Business,1,Bachelor's Degree,Business Administration: Marketing,san jose state university,San Jose State University,,San Jose State University,San Jose State University,,,United States,"San Jose, CA",United States,,,280.0,-1428290.0,san jose state university,-1428290.0,san josé state university,-0.682068,
5233,-1617532737577876787,255280399,False,False,False,linkedin.com/in/francisco-javier-mu%C3%B1iz-208ab0146,Universidad de Moron,,,Bachelor,3,empty,2,Licenciatura en Seguridad,Securities Services Administration/Management,universidad de moron,,,,universidad de moron,,,,,,,,,-1378296.0,universidad de morón oficial,-1378296.0,universidad de morón,-0.93114,
5234,1302721371470698643,610939426,False,False,False,linkedin.com/in/elan-stouffer,,,,empty,0,empty,1,,,,,,,,,,,,,,,,,,,,,
5235,-5273998565197292708,656103006,False,False,False,linkedin.com/in/tuckerperry,Hampshire College,,,Bachelor,3,Engineering,1,B.A,Computer Science/Graphic Design,hampshire college,Hampshire College,,Hampshire College,Hampshire College,https://www.linkedin.com/school/hampshire-college/,linkedin.com/school/hampshire-college,United States,"Amherst, MA",United States,United States,,286.0,-316975.0,hampshire college,-316975.0,hampshire college,-0.38432,
5236,4350861265988987405,379584761,False,False,False,linkedin.com/in/rishabhmeswani,"University of California, Berkeley, Haas School of Business",2017-01-01,2021-01-01,Bachelor,3,Business,2,"Bachelor of Science - BS , Business Administration",,university of california berkeley haas school of business,,,University of California Berkeley Haas School of Business,University of California Berkeley Haas School of Business,,,,,United States,,,,-922840.0,university of california berkeley haas school of business,-922326.0,university of california berkeley,,
5237,804560143939443792,2013034254,False,False,False,linkedin.com/in/zero-one-22261a267,Sun Yat-sen University,2004-01-01,2008-01-31,Bachelor,3,Engineering,1,Bachelor of Engineering - BE,Computer Software Engineering,sun yat sen university,,Sun Yat-sen University,Sun Yat Sen University,Sun Yat Sen University,,,,,,,289.0,,-1091133.0,sun yat sen university,-1091133.0,sun yat sen university,0.976926,
5238,-6693162416264010679,2004713892,False,False,False,linkedin.com/in/rachel-h-3b8753b2,Illinois Central College,2008-01-01,2008-01-31,empty,0,empty,1,,,illinois central college,,,Illinois Central College,Illinois Central College,https://www.linkedin.com/school/illinois-central-college/,linkedin.com/school/illinois-central-college,United States,"East Peoria, IL",United States,,,,-307779.0,illinois central college,-307779.0,illinois central college,-0.903788,
5239,-2928729460581956547,70447851,False,False,False,linkedin.com/in/meyer-dani,The University of North Dakota,2010-01-01,2014-01-31,empty,0,empty,2,,,the university of north dakota,University of North Dakota,,University of North Dakota,University of North Dakota,,,,,,United States,,462.0,-367384.0,university of north dakota,-367384.0,university of north dakota,-0.682098,
5240,-4256904549794624260,2021078877,False,False,False,linkedin.com/in/percival-biterbo-b3933b260,De La Salle University,,,Bachelor,3,empty,1,Bachelor of Arts Political Science,Political Science and Government,de la salle university,,De La Salle University,College of Saint Benilde,College of Saint Benilde,https://www.linkedin.com/school/de-la-salle-university/,linkedin.com/school/de-la-salle-university,Philippines,"Manila, Manila",Philippines,,1109.0,,-837978.0,de la salle university,-837978.0,de la salle university,0.806582,
5241,5822926297823742616,838443163,False,False,False,linkedin.com/in/aubreymillen,"International Academy of Media and Arts e.V. - Halle, Germany",2009-01-01,2009-01-01,empty,0,empty,3,Certificate,Animation & FX,international academy of media and arts e v halle germany,,,,international academy of media and arts e v halle germany,,,,,,,,,,,,,,"Activities and Societies: Stop Motion Animator for Prague Hafan Puppet Studio Workshop / Stuttgart FMX Conference 2009 / Annecy Animation Festival 2009 / FilmFest Dresden 2009
              



        EAM is a 9 month intensive animation program divided into 3 month curricula that teach animation tools, business strategy for funding and promotion, and film production. 

During the 3 month production course, I pitched an animated short which was one of four faculty selected projects to be completed by the students. I oversaw all aspects of creative and production for the film including managing our production schedule and creative turnover to our 4 student ""resources""."
5242,-4526592682074808995,487030278,False,False,False,linkedin.com/in/pomme,"University of California, Berkeley",,,empty,0,empty,1,,,university of california berkeley,"University of California, Berkeley","University of California, Berkeley",University of California Berkeley,University of California Berkeley,,,United States,"Berkeley, CA",United States,,7.0,34.0,-922326.0,university of california berkeley,-922326.0,university of california berkeley,0.969104,
5243,-8777277976504368693,2061770208,False,False,False,linkedin.com/in/mollie-howells-369261292,Leeds Trinity University,2009-01-01,2011-01-31,empty,0,Engineering,1,,Computer Science,leeds trinity university,,,Leeds Trinity University,Leeds Trinity University,,,United Kingdom,"Leeds, West Yorkshire",United Kingdom,United Kingdom,,,-115715.0,leeds trinity university,-115715.0,leeds trinity university,-0.381838,
5244,3411076270548843252,252132028,False,False,False,linkedin.com/in/patricia-tormey-5aa05212,Northwestern University,,,Master,4,empty,1,Master of Sports Administration,,northwestern university,Northwestern University,Northwestern University,Northwestern University,Northwestern University,https://www.linkedin.com/school/northwestern-university/,linkedin.com/school/northwestern-university,United States,"Evanston, IL",Philippines,United States,24.0,10.0,-995723.0,northwestern university,-995723.0,northwestern university,0.964582,
5245,-6516428511675779153,588458702,False,False,False,linkedin.com/in/joanburnsbrown,"University of California, Los Angeles",,,Bachelor,3,empty,4,BA,History & Political Science,university of california los angeles,"University of California, Los Angeles","University of California, Los Angeles",University Tun Hussein Onn ,University Tun Hussein Onn ,https://www.linkedin.com/school/ucla/,linkedin.com/school/ucla,United States,"Los Angeles, CA",United States,,15.0,26.0,-1083701.0,university of california los angeles,-1083701.0,university of california los angeles,0.970972,
5246,3028210823456236292,201433814,False,False,False,linkedin.com/in/johanna-murphy-20b224101,,,,empty,0,empty,1,,,,,,,,,,,,,,,,,,,,,
5247,-4090904475200305591,62529969,False,False,False,linkedin.com/in/sim-cheema-8b7477122,Coventry University,2014-01-01,2017-01-31,empty,0,empty,1,,,coventry university,,Coventry University,Coventry University,Coventry University,,,United Kingdom,"Coventry, West Midlands",United Kingdom,United Kingdom,644.0,,-440803.0,coventry university,-440803.0,coventry university,0.923654,
5248,1067183115048807363,467863721,False,False,False,linkedin.com/in/miriamrosas,,,,empty,0,empty,1,,,,,,,,,,,,,,,,,,,,,
5249,-2830270054787486163,668817701,False,False,False,linkedin.com/in/saeedsf,Year Up,2020-01-01,2021-01-31,empty,0,empty,1,,,year up,,,,year up,,,,,United States,,,,-1291630.0,year up,-1291630.0,,-0.93477,
5250,-9071073695051657558,334711149,False,False,False,linkedin.com/in/alexus-brewer-30301b4b,Robert Morris College,2010-01-01,2013-01-31,empty,0,empty,1,,,robert morris college,,,Robert Morris University Illinois,Robert Morris University Illinois,,,,,,,,,-46285.0,robert morris university illinois,-46285.0,,-0.913024,
5251,-3432492262320917231,560791433,False,False,False,linkedin.com/in/jordan-ozosky-164589176,Weber State University,2015-01-01,2017-01-31,empty,0,empty,1,,,weber state university,Weber State University,,University of Phoenix,University of Phoenix,,,United States,"Ogden, ut",United States,,,769.0,-365159.0,weber state university,-365159.0,weber state university,-0.835504,
5252,-3656586755499359989,426900207,False,False,False,linkedin.com/in/beth-toland-3a6aa85,Virginia Commonwealth University,,,Bachelor,3,empty,3,Bachelor of Fine Arts (BFA),,virginia commonwealth university,Virginia Commonwealth University,,Virginia Commonwealth University,Virginia Commonwealth University,https://www.linkedin.com/school/virginia-commonwealth-university/,linkedin.com/school/virginia-commonwealth-university,United States,"Richmond, va",United States,United States,,392.0,-5901.0,virginia commonwealth university,-5901.0,virginia commonwealth university,-0.492422,
5253,-8527828673427542382,394749630,False,False,False,linkedin.com/in/maxspencersf,Vassar College,2016-01-01,2020-01-01,Bachelor,3,Economics,2,Bachelor of Arts,Economics,vassar college,Vassar College,,Vassar College,Vassar College,https://www.linkedin.com/school/vassar-college/,linkedin.com/school/vassar-college,United States,"Poughkeepsie, New York",United States,United States,,62.0,-773313.0,vassar college,-773313.0,vassar college,-0.27171,
5254,-2019440450924620475,2015812191,False,False,False,linkedin.com/in/dankahlon,University of Toronto,,2022-01-01,MBA,5,Business,2,Master of Business Administration - MBA,,university of toronto,,University of Toronto,University of Dhaka Bangladesh,University of Dhaka Bangladesh,https://ca.linkedin.com/school/university-of-toronto/,linkedin.com/school/university-of-toronto,Canada,"Toronto, Ontario",Canada,,18.0,,-309826.0,university of toronto,-309826.0,university of toronto,0.973796,
5255,2183158641122345691,656576228,False,False,False,linkedin.com/in/janet-tam7,"University of California, Berkeley",2006-01-01,2010-01-01,empty,0,empty,1,Minor,Minor,university of california berkeley,"University of California, Berkeley","University of California, Berkeley",University of California Berkeley,University of California Berkeley,,,United States,"Berkeley, CA",United States,,7.0,34.0,-922326.0,university of california berkeley,-922326.0,university of california berkeley,0.969104,
5256,1392880864159389489,120995828,False,False,False,linkedin.com/in/jamal-r-campbell,Whitney M. Young Magnet High School,,,High School,1,empty,3,High School Diploma,,whitney m young magnet high school,,,Parkland College,Parkland College,https://www.linkedin.com/school/parkland-college/,linkedin.com/school/parkland-college,,,,,,,-25003028.0,young magnet high school,-25003028.0,,0.194692,
5257,-5710720508427854313,74523890,False,False,False,linkedin.com/in/ginette-ngouh-80719a89,Université de Buea,,,Bachelor,3,empty,1,Bachelor of Science (BSc),Journalism and mass communication,université de buea,,,,université de buea,,,,,,,,,,,,,,
5258,8022360283975579727,468810482,False,False,False,linkedin.com/in/joanwolk,University of Chicago,2002-01-01,2006-01-31,empty,0,empty,1,,,university of chicago,The University of Chicago,The University of Chicago,The University of Chicago Booth School of Business,The University of Chicago Booth School of Business,,,United States,"Chicago, IL",United States,,10.0,14.0,-1125197.0,university of chicago,-1125197.0,university of chicago,0.971856,
5259,-2524756767016948120,455691180,False,False,False,linkedin.com/in/sinead-o-neill-95a611a3,Irvine Valley College,2011-01-01,2013-01-01,empty,0,empty,1,Communication and Media Studies,,irvine valley college,,,Irvine Valley College,Irvine Valley College,,linkedin.com/school/irvine-valley-college/,United States,"Irvine, ca",United States,,,,-1154296.0,irvine valley college,-1154296.0,irvine valley college,-0.53029,
5260,3854041656242990980,263570328,False,False,False,linkedin.com/in/carlos-aviles,University of Southern California,2006-01-01,2007-01-01,empty,0,empty,2,,,university of southern california,University of Southern California,University of Southern California,USC Gould School of Law,USC Gould School of Law,,,United States,"Los Angeles, CA",United States,,53.0,19.0,-1192284.0,university of southern california,-1192284.0,university of southern california,0.96803,
5261,-6596483979508494208,163292979,False,False,False,linkedin.com/in/iynixinyi,University of Birmingham,2012-01-01,2014-01-01,Bachelor,3,Business,2,Bachelor of Science (Hons),International Business,university of birmingham,,University of Birmingham,University of Birmingham,University of Birmingham,,,United Kingdom,"Birmingham, West Midlands",United Kingdom,United Kingdom,107.0,,-22166382.0,university of birmingham,-22166382.0,university of birmingham,0.973242,
5262,679895172350282141,252132028,False,False,False,linkedin.com/in/patricia-tormey-5aa05212,Duke University,,,Bachelor,3,empty,2,BA,History,duke university,Duke University,Duke University,Duke University,Duke University,https://www.linkedin.com/school/duke-university/,linkedin.com/school/duke-university,United States,"Bethpage, NY",United States,United States,20.0,6.0,-742593.0,duke university,-742593.0,duke university,0.969214,
5263,-5890729905368985016,613657171,False,False,False,linkedin.com/in/rich-rivera-2b4bb2173,Carrington College California-Sacramento,2004-01-01,2006-01-31,Associate,2,empty,2,Associate of Science - AS,Medical/Clinical Assistant,carrington college california sacramento,,,,carrington college california sacramento,,,,,United States,,,,-2605483.0,carrington college california sacramento,-2605483.0,carrington college sacramento,-0.953078,
5264,5398450338663316091,341694269,False,False,False,linkedin.com/in/jeannestorck,"University of California, Berkeley",,,Bachelor,3,empty,1,BA,Comparative Literature,university of california berkeley,"University of California, Berkeley","University of California, Berkeley",University of California Berkeley,University of California Berkeley,,,United States,"Berkeley, CA",United States,,7.0,34.0,-922326.0,university of california berkeley,-922326.0,university of california berkeley,0.969104,
5265,4188724005993482786,265750555,False,False,False,linkedin.com/in/aimerance-mouogouo-370125143,Centre Linguistique de Bonanjo-Douala,2020-01-01,2020-01-31,empty,0,empty,2,Certification,ANGLAIS,centre linguistique de bonanjo douala,,,,centre linguistique de bonanjo douala,,,,,,,,,,,,,,
5266,2418451670214350504,691657975,False,False,False,linkedin.com/in/tarekdeeb,The American University in Cairo,2005-01-01,2010-01-31,empty,0,empty,1,,,the american university in cairo,,American University in Cairo,The American University in Cairo,The American University in Cairo,,,Egypt,"Cairo, cairo",Egypt,Egypt,810.0,,-371005.0,the american university in cairo,-1653228.0,the american university in cairo,,
5267,5212425761492218099,1057874563,False,False,False,linkedin.com/in/nafissatou-bah-9631a8119,Hunter College,2017-01-01,2020-01-01,empty,0,empty,2,Bachelor of Science- BS,Human Biology,hunter college,CUNY Hunter College,,CUNY Hunter College,CUNY Hunter College,https://www.linkedin.com/school/hunter-college/,linkedin.com/school/hunter-college,,,United States,,,277.0,-25819.0,hunter college,-25819.0,hunter college cuny,-0.540306,
5268,-109005494791429236,458118321,False,False,False,linkedin.com/in/jennantilla,University of Hawaii at Hilo,,,Bachelor,3,empty,2,Bachelor of Arts (B.A.),Anthropology,university of hawaii at hilo,,,University of Hawaii Hilo,University of Hawaii Hilo,https://www.linkedin.com/school/university-of-hawaii-at-hilo/,linkedin.com/school/university-of-hawaii-at-hilo,United States,"Hilo, Hawaii",United States,,,,-958473.0,university of hawai i system,-958473.0,,-0.53944,
5269,5404936947741063227,476013913,False,False,False,linkedin.com/in/tadgh-d-3186a2132,The Institute of Education Dublin Ireland,,,empty,0,empty,1,,,the institute of education dublin ireland,,,,the institute of education dublin ireland,,,,,,,,,,,,,,
5270,-4883607471689838667,645814545,False,False,False,linkedin.com/in/jimabc,Winona State University,2001-01-01,2004-01-01,Bachelor,3,Engineering,2,BS,Computer Science,winona state university,Winona State University,,Winona State University,Winona State University,https://www.linkedin.com/school/winonastateu/,linkedin.com/school/winonastateu,United States,"Winona, MN",United States,United States,,781.0,-1431071.0,winona state university,-1431071.0,winona state university,-0.82989,
5271,7629000539157362589,60610566,False,False,False,linkedin.com/in/nicole-salgado,University of Arizona,,,empty,0,empty,1,,,university of arizona,University of Arizona,University of Arizona,Arid Agriculture University,Arid Agriculture University,,,United States,"Tucson, az",United States,,124.0,135.0,-198395.0,university of arizona,-198395.0,the university of arizona,0.961174,
5272,8796721839689111222,206569003,False,False,False,linkedin.com/in/saayahaga,University of New South Wales,,,Bachelor,3,empty,2,Bachelor of Media,Public Relations and Advertising,university of new south wales,,UNSW Sydney,UNSW Sydney,UNSW Sydney,https://www.linkedin.com/school/unsw/,linkedin.com/school/unsw,,,,,67.0,,-1301792.0,unsw,-1301792.0,the university of new south wales,0.976288,
5273,-2674561714774503638,358057786,False,False,False,linkedin.com/in/suhaasr,Carnegie Mellon University,2013-01-01,2017-01-31,empty,0,empty,1,,,carnegie mellon university,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,Carnegie Mellon University,,,United States,"Pittsburgh, PA",United States,United States,28.0,20.0,-22143844.0,carnegie mellon university,-22143844.0,carnegie mellon university,0.972752,
5274,-9080331217854183742,600509293,False,False,False,linkedin.com/in/taylor-e-thompson,"University of California, Los Angeles",,,Bachelor,3,empty,1,Bachelor’s Degree,,university of california los angeles,"University of California, Los Angeles","University of California, Los Angeles",University Tun Hussein Onn ,University Tun Hussein Onn ,https://www.linkedin.com/school/ucla/,linkedin.com/school/ucla,United States,"Los Angeles, CA",United States,,15.0,26.0,-1083701.0,university of california los angeles,-1083701.0,university of california los angeles,0.970972,
5275,690851068147763945,845959516,False,False,False,linkedin.com/in/rachel-hale-prideaux,"California State University, Long Beach",2007-01-01,2010-01-01,Bachelor,3,Business,3,BS,Double Major: Business Management & Business Operations,california state university long beach,"California State University, Long Beach","California State University, Long Beach",California State University Long Beach,California State University Long Beach,https://www.linkedin.com/school/california-state-university-long-beach/,linkedin.com/school/california-state-university-long-beach,United States,"Long Beach, ca",United States,,1077.0,313.0,-730230.0,california state university long beach,-2987267.0,california state university long beach,,
5276,1587759289765005092,524743759,False,False,False,linkedin.com/in/okori-puryear,georgetown day school,1992-01-01,2001-01-31,empty,0,empty,2,,,georgetown day school,,,,georgetown day school,,,,,United States,,,,-774889.0,georgetown day school,-774889.0,,0.36714,
5277,3913694574092281686,124111936,False,False,False,linkedin.com/in/tylerbeauchamp,Princeton University,2011-01-01,2015-01-31,Bachelor,3,Biology,1,Bachelor's Degree,Biology,princeton university,Princeton University,Princeton University,Princeton University,Princeton University,https://www.linkedin.com/school/princeton-university/,linkedin.com/school/princeton-university,United States,"Princeton, NJ",United States,United States,9.0,8.0,-220229.0,princeton university,-220229.0,princeton university,0.976998,Independent work: Medical Innovations and their Implementation Challenges in the United States (U.S. Health Policy Scholars Program)
5278,-4355175088706695035,478676276,False,False,False,linkedin.com/in/dejabrighton,Weber State University,2018-01-01,2020-01-31,Bachelor,3,empty,1,Bachelor of Science - BS,Professional Sales,weber state university,Weber State University,,University of Phoenix,University of Phoenix,https://www.linkedin.com/school/weberstate/,linkedin.com/school/weberstate,United States,"Ogden, ut",United States,,,769.0,-365159.0,weber state university,-365159.0,weber state university,-0.835504,
5279,-5082452321159940318,142948510,False,False,False,linkedin.com/in/pennyhansell,"National University of Ireland, Maynooth",2001-01-01,2004-01-01,Bachelor,3,empty,1,Bachelor of Arts (B.A.),2:1,national university of ireland maynooth,,Maynooth University,National College of Ireland,National College of Ireland,https://www.linkedin.com/school/national-college-of-ireland/,linkedin.com/school/national-college-of-ireland,,,,Ireland,456.0,,-1590642.0,maynooth university,-1590642.0,maynooth university,0.956416,
5280,7472734915069468023,657880868,False,False,False,linkedin.com/in/armandogonzalezjr,California State University-Fullerton,,2021-05-31,empty,0,empty,2,,,california state university fullerton,"California State University, Fullerton",,California State University Fullerton,California State University Fullerton,,,United States,"Fullerton, ca",United States,,,420.0,-198866.0,california state university fullerton,-198866.0,california state university fullerton,-0.721804,4x CCS champion in wrestling All-American scholar athlete CIF sportsmanship award voted on by coaches and officials
5281,6264862388854723921,106866899,False,False,False,linkedin.com/in/alextobias,Canadian International School of Hong Kong,,,High School,1,empty,1,International Baccalaureate (IB) and Ontario Secondary School Diplomas,Neuroscience,canadian international school of hong kong,,,,canadian international school of hong kong,https://www.linkedin.com/school/canadian-international-school-of-hong-kong/,linkedin.com/school/canadian-international-school-of-hong-kong,,,,,,,-202183.0,canadian international school of hong kong,-202183.0,,0.458318,
5282,-4382120798301269484,395040004,False,False,False,linkedin.com/in/ileanahang,Sichuan University,2013-01-01,2013-01-31,empty,0,empty,2,,,sichuan university,,Sichuan University,Sichuan University,Sichuan University,,,China,"Chengdu, sichuan",China,China,777.0,,,,,,,
